num,user_id,user_name,datetime,business_id,business_name,text
2497,G1ZIvqZieDSQvc9o3P9VAQ,Niki S.,28/9/2017,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"I was sc d looking for th  place   first time I ventured in  Temple Bar at , but after passing   d creetly num red wh e door three times, figured knocking was at least worth a shot.
Adorned w h several floors including a smoking level,   cocktail options here   thorough, creative,   packed w h liqueur. Although a l tle pricey,  y   c fully put  ge r   worth   trip   dollars paid. I liked eating at   bar in   downstairs level   enjoyed my passion fru  tiki drink although I don't     picture any longer   call out   name.   bartenders   usually working very fast here, so knowing in advance some general request guidelines   etiquette   adv ed."
2498,pisq7dGQKrlM83NG2z1g0g,Emily S.,21/9/2019,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"Great l tle place hidden away  hind a black door w h no sign.   staff were helpful.   decor was very old school, speakeasy era.   drinks were lovely &   food was great.   atmosphere was very relaxed & laid back. Would defin ely recommend"
2499,OYDcZTI5mdXd9UlzMxl2JA,Renee O.,21/9/2019,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"Had drinks, appetizers   a main course here.   appetizers were great,   drinks were mediocre     f h   chips were absolute garbage. For $ for f h   chips,  y need   do  tter. A filet o f h    tter qual y. My boyfriend essentially paid for empty, deep fried batter.
 ir service could use a lot of help as well as our server was defin ely on   rude side."
2500,bpgbVPJcG-wQ4cNBcPPIxw,Monica O.,26/3/2014,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"Black door w h VCC on  ,   that's   only telltale sign that may  something ex t here, no windows no d plays just a street light that h s   black door,   walk up   ring    ll   wa ,  now comes   rush of seeing if   can    , I heard sometimes   don't make   cut.  But on th  night we were able     in    VCC,   I was just tickled pinked!

We were lead up   stairs by a hostess who  ld us   proceed through   doors that lead   in    main room,   actually felt like we had stepped back in time   gained access   an elusive speakeasy,  o dang cool!

  Vintage Cocktail Club from what I seen has  floors    , we were on   st floor, restrooms were on   nd floor   I heard roof access was available up  re  o.   women's restroom had a unique shape sink made me think possibly I came upon   cham r of secrets   that Moaning Myrtle was hanging around, very cool!

Now   VCC   very much about   experience, th   n't a grab a drink   go kind of place   if   actually read   menu's st page   will see that, so we grab d some seats   sat back   take   all in. Every drink   h crafted   thought   c  was taken when creating   cocktail menu.

After checking out   menu I went w h VCC Red Rum Punch,   was in a high ball glass     cons ted of Havana especial, Wray & Nephew over proof rum   house specialty chili  pped w h passion fru  & mango cordial, th  drink had kick    ,   was great!  s not   type of cocktail   can drink fast, like  r experience at   VCC   sip  r drink slowly enjoying   flavors of everything h ting  r  ngue.

Thanks   L a J for showing us th  great l tle find,   was   perfect way   end   st night in Dublin!"
2501,yNE7_6V-78CZ2cnmjO5mIw,Ciara S.,6/3/2018,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"Vintage Cocktail Club   a blink    'll m s   establ hment. Looking like an ab oned, boarded up building from outside,  's not clearly signposted, but   a quintessential hidden gem.   need   ring a  ll at   locked front door   gain entrance   climb a couple of flights of stairs. Once inside  re's an intimate feel     place w h comfortable seating, vintage furn hings, glowing c les   a blazing fire.  re's   attentive table service   an extensive drinks menu, inclusive of unique cocktails not available elsewhere. I was so taken w h   Martinez,  cocktail during my v   on Sunday, //, I had two in quick succession! A blend of gin, sweet vermouth, cherry liqueur, orange b ters   orange oils   was luxurious, strong   immensely enjoyable. I didn't   a chance   eat here so can't comment on   food, but  's a perfect rest spot   brighten up a weary shopping day."
2502,u9SVUFAZLL-C7npCVMGxPA,Cristine M.,2/5/2018,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"Th    my favor e bar in   whole wide world.   speakeasys   good in NYC but VCC takes   cake. I first went four years ago   dreamed about   cocktail I had (Dirty Wizard) for years. Went back a week ago when we finally made   back   Dublin     was everything I remem red.

Temple Bar   a lame  a but VCC   anything but.  's quiet   cozy   everyone  re knows  ir stuff.  ir recommendations   always on point   every drink I've had  re has  e incredible   unique. So when   need a break from  er, or just want     somewhere chill  make sure   find   inconspicuous black door."
2503,n5LRtlPApVppq_b3yFnRsA,Vincent V.,28/1/2016,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"Th  hidden bar in   middle of   Temple Bar d trict was exactly what I needed last night. Do make reservations if   want     in.
I had a cocktail called ""Absin  Minded"" which happens       name of one of my favour e  lgian b s.
We sh d some tapa platters of  p notch cheeses, meats   chutneys.
  music   interior will guarantee a cosy night out."
2504,LzX-YxAFjt_5kAZmNVqwfQ,Yvonne W.,16/9/2018,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"I absolutely love th  place. From  's d creet entrance    's romantic atmosphere, th  place will capture  r imagination.   throws back     speakeasy days     cocktails     die for.   food was great, but   cocktails  at all.   cocktail menu   about  pages     drinks   extremely creative.   tables   small so go w h people   like!  Not great for families but perfect for romance   intimacy.  's dark inside illuminated by c lelight. I drank Sou rn Passion     was delectable.   will not   d appointed by th  place."
2505,xM5EyRM0X2C0s-nnVnKYsw,Hyeyun J.,17/1/2018,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"Advice: Don't go.
  c ful  r shoes,
If   really want   go.

I'll NEVER v   again.

  was very hard   find but I got   anyway. But   first words from   clerk was ""People who v   here usually don't wear shoes like  rs, don't dress like  .""(I cannot remem r exact same word, but     exact same meaning of what I heard.)   yes,   was very RUDE.

I was wearing wh e long padding   grey sneakers.  day   was vecold   I   only one coat    se shoes  cause I AM a  ur t. I don't bring extra shoes while traveling just for  ting adm sion   bar.

 n she asked me   go upstairs. So I said yes. But at   upstairs,  re was nobody, no music, no worker,   even cold. She said like she treated me well saying ""  can smoke here"" like that. I said ""I don't wanna   alone at   BAR""   she said ""Sorry, downstair   full booked."" in th  coldest windy snowy Tuesday night. Thinking now that   was a kind of bullying I felt like put someone at weird s uation or location  n say "" 'll   great!""

I'm not sure whe r   was really full booked or not  cause she didn't even let me see inside. Anyway I asked her that ""Can I see   menu?""  n she answered ""Every menu   on our webs e."" JESUS. Who doesn't know that we can find EVERYTHING on google? I was  re so I could see   menu on   paper. May    show me   menu was really, extremely hard thing for her w h shiny shoes.

Overall,   was very unpleasant experience. One of my friend couldn't  lieve my s ry that even asked me ""was that rac m?"" I didn't feel that way, but who knows? She was very impol e anyway     was really impressed me in bad way."
2506,p6qCOuUxq-tm5gvPUsKPfw,Charlotte O.,10/5/2016,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"So, after checking out Dublins Yelp commun y on a v  , I came across   VCC. We had  en     temple bar  a   were looking something different (well I was) I had seen   reviews of   VCC during   day   screenshotted  s location.

  was about half / when we got  re   weren't sure if  y were even open.   door   very well concealed   doesn't   any big lights or signs,  's a simple black door w h VCC wr ten on  .

Anyway, I rang    ll twice  fore someone came down   wh ked us upstairs.   was  autiful inside, dim lighting a few couples s ting oppos e each o r w h c les on   tables. We were given   menus   set   picking ourselves a treat.

We did take our time choosing   when   was time   order still hadn't made our minds up, we had   wa er give us some advice   he defin ely knew h  stuff! He asked what we liked   directed us   a few which sounded like  y met our requirements.

My cocktail was amazing! I was happy   ask when he came back if he had any o r recommendations. I had a falls road flip, followed by a purple pearl   if like me     a sweet  oth  se   defin ely worth  !

We spent about € on  cocktails so    n't   cheapest of places but was defin ely worth   experience!"
2507,wjRx9nb9BrBzeAEw3n_RUA,Katie W.,4/5/2018,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"VCC was not completely hidden, but just unassuming enough   instill   speakeasy feel.    ambience     perfect mixture of a low l , romantic restaurant   well,  r granny's house.  I mean th  in    st possible way   old fashioned   quiet, w h a feeling of privacy, even when  're seated next   o rs.    cocktails   unique   interesting,   proved a good way   explore Ir h spir s one may not   had   chance   try previously.   food portions were large for   value w h high qual y ingredients.  Wonderful for a romantic night out or catching up w h a small group of friends.  Made for a memorable night.

Food recommendations: Antipasti board    ef cheek."
2508,ppb265nuj3UGzvzlDOrj1w,Robyn C.,9/10/2019,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,Th  place   just incredible.  I wouldn't   found   w hout   help of my airbnb host.  's l erally   coolest bar I've ever  en  o   w h    st drinks I've ever had.  I don't leave reviews  cause I'm fairly a lazy person but th  place   a got damn diamond. Cheers!
2509,mp4GUoCHC_AET_sGmSCzIQ,Patrick S.,9/11/2019,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"Great cocktails   appetizers.   food menu has changed a b   we loved   our first two v  s. Found   not as great after, however, still good. Still  stars!"
2510,TfR016gqIfhrNkMoGMX6ZQ,Kelly M.,25/10/2019,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"We v  ed   V.C.C three times while we were in Dublin recently   such a fun place! Sabina   Brianna      st   super knowledgeable hosts   were able   walk us through   immense menu of cocktails. When we couldn't make a dec ion,  y would ask us which spir  we preferred   came up w h   most delicious suggestions for us.

  ambiance   key   dark   moody w h great music   comfortable seating.   y even   blankets on   upstairs patio for when    s cool. Lots of instagram mable moments in th  place    autiful   fun vintage decor everywhere!  

 's  st   call ahead   make a reservation    y were always very accommodating   us. I would defin ely recommend V.C.C. for a cocktail while     in Dublin (  ask for Sabina or Brianna!)."
2511,pu_AQig2fw40PshvtgONPQ,Stephanie T.,11/10/2015,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"  VCC   an impressive cocktail lounge in   heart of publ . Since my husb    I   not  er drinkers (    can only   so much cider), VCC was a welcome resp e in Dublin.

  interior   dark   romantic.   service   relaxed,   we had adequate time   peruse   lengthy menu. We had a hard time deciding on drinks  cause  re were so many delicious sounding concoctions using housemade cordials, b ters   syrups. I went w h   popular Dirty Wizard which was sweet   strong w h a ginger kick from   rim. My husb  was introduced   po in in h  cocktail. After inquiring,   server  ld him   was an old Ir h spir , much like moonshine. My husb  ordered an add ional shot   try   on  s own,   he really enjoyed   enough   purchase a bottle   next day.

I only w h   VCC didn't allow smoking on  ir ""terrace"" which seemed completely indoors   me.  re was a large group smoking cigars,     stench was overwhelming.   ventilation was obviously lacking. Luckily, a table was ready when we got up   leave or else we wouldn't   gotten   enjoy  ir excellent libations."
